0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.09379469603300095,0.07531960308551788,0.06381087005138397,-0.1016044020652771,-0.16519911587238312,-0.04304518550634384,-0.1111648827791214,-0.09472128003835678,0.16249053180217743,-0.12175492197275162,0.09610341489315033,-0.09236060082912445,-0.27466195821762085,0.05660147964954376,-0.08185005933046341,0.1841994673013687,-0.1851976215839386,-0.2197842001914978,-0.033906325697898865,-0.06142498552799225,0.09402967989444733,0.03319631144404411,-0.025435971096158028,0.15055596828460693,-0.16018326580524445,-0.34859979152679443,-0.01622297428548336,-0.08721902221441269,-0.019640110433101654,-0.09591243416070938,0.07756911218166351,0.11381854861974716,-0.19207638502120972,0.02133811265230179,-0.024873096495866776,0.0738736093044281,0.008878130465745926,-0.1968459188938141,0.21768410503864288,0.010303725488483906,-0.2976420521736145,-0.0996607318520546,0.058804187923669815,0.30105528235435486,0.2020174115896225,-0.056216612458229065,0.06369811296463013,-0.046785689890384674,0.18898117542266846,-0.3769296705722809,-0.030567247420549393,0.1827312558889389,0.023294560611248016,0.07186653465032578,0.09916796535253525,-0.1699768602848053,0.09569796919822693,0.1235542818903923,-0.19964800775051117,0.0358651764690876,0.0498797670006752,-0.046813592314720154,0.047678522765636444,-0.1589668244123459,0.27306267619132996,0.050909191370010376,-0.1048889309167862,-0.09858470410108566,0.19857022166252136,-0.15774403512477875,-0.10448083281517029,0.08920732140541077,-0.1386309564113617,-0.20753070712089539,-0.302954763174057,0.006385035812854767,0.40517839789390564,0.24850879609584808,-0.13645485043525696,0.13522884249687195,-0.02298503741621971,-0.006354100536555052,0.006709931418299675,0.15831191837787628,-0.02084469050168991,0.078071728348732,-0.06404488533735275,0.07934071868658066,0.23253114521503448,-0.01286096777766943,0.0038230351638048887,0.30424124002456665,0.021741678938269615,-0.03507162630558014,0.026897134259343147,0.06860024482011795,-0.14091233909130096,0.033115971833467484,-0.12636621296405792,0.0012009618803858757,0.10661435127258301,0.018395986407995224,0.07586313784122467,0.1622375249862671,-0.188412606716156,0.16996198892593384,-0.08478674292564392,-0.0030188090167939663,-0.022876467555761337,0.030994301661849022,-0.06295424699783325,-0.040041811764240265,0.15264581143856049,-0.21465878188610077,0.09381323307752609,0.14345727860927582,0.057111408561468124,0.1366216242313385,0.031274568289518356,0.07451167702674866,0.0029264483600854874,-0.04785721004009247,-0.17411349713802338,-0.07490181177854538,0.09951848536729813,-0.03113047406077385,-0.0014648418873548508,0.06784413009881973
-0.14049367606639862,0.11287286132574081,0.0806310847401619,-0.06856104731559753,-0.14643199741840363,-0.01781785488128662,-0.07865820080041885,-0.13471008837223053,0.14320255815982819,-0.15976473689079285,0.06655866652727127,-0.12539413571357727,-0.3351505994796753,0.0995943620800972,-0.13126564025878906,0.2039952576160431,-0.18124568462371826,-0.26035791635513306,-0.110841304063797,-0.11407538503408432,0.07048211246728897,0.08271455764770508,-0.1059940755367279,0.12244409322738647,-0.13931944966316223,-0.31242451071739197,-0.02291691303253174,-0.03555150702595711,-0.06630515307188034,-0.10038326680660248,0.13869856297969818,0.056498829275369644,-0.1590888500213623,0.03608449921011925,-0.01170063391327858,0.08258404582738876,0.012528851628303528,-0.20320895314216614,0.2206091731786728,0.023667242377996445,-0.2863810956478119,-0.03767705708742142,0.12134066224098206,0.3552965819835663,0.16098101437091827,-0.02891647443175316,0.014682716690003872,-0.1206279844045639,0.17601504921913147,-0.3863561749458313,-0.024529609829187393,0.1721179336309433,0.051785971969366074,0.09274381399154663,0.07985114306211472,-0.24093671143054962,0.09996996074914932,0.04938596487045288,-0.1993621438741684,0.029755737632513046,0.08059386163949966,-0.1434793770313263,0.025578824803233147,-0.14798733592033386,0.2576560974121094,0.035494640469551086,-0.11189603060483932,-0.15207575261592865,0.20915986597537994,-0.23170368373394012,-0.09175115078687668,0.09707647562026978,-0.05362110584974289,-0.1552642285823822,-0.3450562357902527,-0.021142512559890747,0.40971261262893677,0.2016671597957611,-0.15002231299877167,0.13163478672504425,-0.043156739324331284,-0.008004143834114075,0.009290213696658611,0.24106374382972717,0.010888723656535149,0.03538293391466141,-0.07826586067676544,0.0487167164683342,0.2478369176387787,-0.018450090661644936,-0.002689443062990904,0.3208753168582916,0.09100791066884995,-0.06737948954105377,0.03628862649202347,0.06283596903085709,-0.18573175370693207,-0.0005824845284223557,-0.06435472518205643,0.029460294172167778,0.04970759153366089,0.04548231512308121,0.06591338664293289,0.12297078967094421,-0.19039665162563324,0.23344328999519348,-0.07456792891025543,-0.016736987978219986,-0.02107018232345581,-0.028474701568484306,-0.029861029237508774,-0.0338970385491848,0.19437889754772186,-0.2793291509151459,0.042182207107543945,0.1433732509613037,0.046143509447574615,0.1643291860818863,0.03838514909148216,0.1040802001953125,0.0015218816697597504,-0.011402971111238003,-0.23042581975460052,-0.0741281807422638,0.02644643746316433,-0.08466841280460358,-0.02561391517519951,0.10895679146051407
-0.07081907987594604,0.07254450768232346,0.06731688231229782,-0.09632286429405212,-0.16293635964393616,-0.09277348220348358,-0.08484544605016708,-0.09784244000911713,0.13881872594356537,-0.12201950699090958,0.08464439958333969,-0.10654065012931824,-0.304678350687027,0.1064680963754654,-0.05608263611793518,0.2057347148656845,-0.1707860231399536,-0.21412299573421478,-0.09373120218515396,-0.06670314818620682,0.07369408756494522,0.0671035572886467,-0.04223695769906044,0.18095535039901733,-0.10829482972621918,-0.3428955078125,-0.04308022931218147,-0.038241781294345856,-0.0018198257312178612,-0.043988775461912155,0.08671347796916962,0.09630142897367477,-0.20194420218467712,-0.015869654715061188,0.01243151631206274,0.06916125118732452,0.019515974447131157,-0.19062508642673492,0.2516055703163147,0.034634336829185486,-0.30265387892723083,-0.07571360468864441,0.0813264399766922,0.3134545087814331,0.2314281165599823,-0.01717919111251831,0.08276886492967606,-0.0829351395368576,0.14972642064094543,-0.40280890464782715,-0.022519441321492195,0.15185657143592834,0.044127099215984344,0.06879895180463791,0.061945751309394836,-0.21875987946987152,0.08148762583732605,0.13582423329353333,-0.21714070439338684,0.0628405213356018,0.08560405671596527,-0.10877010226249695,0.051097847521305084,-0.1471632570028305,0.30755242705345154,0.0188662838190794,-0.13187776505947113,-0.10811343044042587,0.21461057662963867,-0.2195494920015335,-0.09127463400363922,0.08581709861755371,-0.08220375329256058,-0.1721220463514328,-0.34940221905708313,-0.009175032377243042,0.42870956659317017,0.2172222137451172,-0.1749742478132248,0.12378014624118805,-0.06026671454310417,0.005682128015905619,0.03741079196333885,0.1535143256187439,0.0015107467770576477,0.016293123364448547,-0.09764169901609421,0.04150164872407913,0.2855915129184723,-0.02111678011715412,0.029550202190876007,0.33290421962738037,0.04547332599759102,-0.03251214697957039,0.036846235394477844,0.10427442938089371,-0.15509572625160217,0.005920159164816141,-0.11664897203445435,0.03718061000108719,0.06210118159651756,0.0011795470491051674,0.07972601801156998,0.14922142028808594,-0.21427997946739197,0.19186462461948395,-0.10003553330898285,-0.020841268822550774,-0.017344364896416664,0.014754168689250946,-0.08971767127513885,-0.06885866075754166,0.19912147521972656,-0.23282483220100403,0.0778830423951149,0.16639848053455353,0.018138252198696136,0.14856231212615967,0.0345720574259758,0.12307741492986679,-0.007625531405210495,-0.0551469586789608,-0.20762035250663757,-0.07513010501861572,0.0859474390745163,-0.053459156304597855,0.020632371306419373,0.09925343096256256
-0.09854894876480103,0.11035434156656265,0.09751197695732117,-0.0500972643494606,-0.13602109253406525,-0.02153952233493328,-0.08226363360881805,-0.158686101436615,0.10937641561031342,-0.15554824471473694,0.07662662118673325,-0.1174437552690506,-0.35392117500305176,0.13042020797729492,-0.10576493293046951,0.1897120475769043,-0.1770119071006775,-0.25362035632133484,-0.13508881628513336,-0.09755419939756393,0.038421861827373505,0.11820193380117416,-0.06505370140075684,0.10703872889280319,-0.1502203643321991,-0.3020876348018646,-0.026377268135547638,-0.025624558329582214,-0.0633377879858017,-0.0746101662516594,0.13391149044036865,0.06308525800704956,-0.14018452167510986,0.06666560471057892,0.004647022113204002,0.0741565078496933,0.02471848390996456,-0.2012445032596588,0.20323732495307922,0.025884240865707397,-0.2930753231048584,-0.02707139402627945,0.11967002600431442,0.34360283613204956,0.19920027256011963,-0.04341236501932144,0.022287677973508835,-0.12962988018989563,0.14902542531490326,-0.4200151562690735,0.015297586098313332,0.14678911864757538,0.05057137832045555,0.10627705603837967,0.08424936234951019,-0.2704448401927948,0.07569411396980286,0.08043597638607025,-0.15625622868537903,0.05477651208639145,0.08277831226587296,-0.10200311243534088,0.060222409665584564,-0.12079276144504547,0.27778762578964233,0.034456394612789154,-0.15569353103637695,-0.11798405647277832,0.1735992729663849,-0.22462229430675507,-0.1035006046295166,0.08739454299211502,-0.06730078905820847,-0.1462225764989853,-0.3534868657588959,-0.015805916860699654,0.4212246835231781,0.15784862637519836,-0.19516584277153015,0.10903822630643845,-0.05977131798863411,0.023219618946313858,0.010763646103441715,0.2267751842737198,0.005654944106936455,-0.014404180459678173,-0.09799616783857346,0.020176125690340996,0.27746719121932983,-0.030530009418725967,-0.01702103391289711,0.35233020782470703,0.07185102254152298,-0.07071433961391449,0.05673118680715561,0.11009615659713745,-0.17503829300403595,-0.02276730164885521,-0.06576299667358398,0.0284718107432127,0.039070773869752884,0.014356704428792,0.030257321894168854,0.14228850603103638,-0.2044292539358139,0.25286173820495605,-0.06503020226955414,0.0011693602427840233,0.04046501964330673,-0.015127081423997879,-0.02854851633310318,-0.052662115544080734,0.2103327065706253,-0.29838570952415466,0.05515962839126587,0.14457085728645325,0.03869039937853813,0.17103378474712372,0.025115057826042175,0.13123315572738647,-0.002771323546767235,0.020558379590511322,-0.20640766620635986,-0.07665924727916718,0.02117173746228218,-0.07929133623838425,-0.0617903396487236,0.12802423536777496
-0.1051713079214096,0.08580533415079117,0.08001498132944107,-0.10769125819206238,-0.1574629247188568,-0.046827178448438644,-0.10816498845815659,-0.1035669669508934,0.1830216497182846,-0.12625038623809814,0.09886840730905533,-0.06686919182538986,-0.29061058163642883,0.08401504904031754,-0.08116789162158966,0.2051006704568863,-0.2017800509929657,-0.19042915105819702,-0.04461138695478439,-0.06553062051534653,0.10453054308891296,0.08477575331926346,-0.026302501559257507,0.14060620963573456,-0.10966457426548004,-0.32915928959846497,-0.029499249532818794,-0.08376125991344452,-0.0034659216180443764,-0.07331593334674835,0.0726291686296463,0.1078580766916275,-0.18374387919902802,0.017323318868875504,0.0060899220407009125,0.06910394132137299,0.004149639047682285,-0.18457281589508057,0.234053835272789,0.0013947300612926483,-0.2841385006904602,-0.10768187046051025,0.08442364633083344,0.29810744524002075,0.2314833104610443,-0.0296877883374691,0.0519944429397583,-0.07100865989923477,0.17007312178611755,-0.40494009852409363,-0.03068249486386776,0.16139978170394897,0.04822168126702309,0.08065672218799591,0.10916847735643387,-0.2204558104276657,0.08344525098800659,0.09937272220849991,-0.1831340342760086,0.05780854448676109,0.08282545953989029,-0.0960204228758812,0.05110083147883415,-0.14487780630588531,0.295269638299942,0.026026582345366478,-0.11805427819490433,-0.09955887496471405,0.2092006504535675,-0.17158213257789612,-0.09284201264381409,0.11054684221744537,-0.12333934009075165,-0.20077131688594818,-0.29308030009269714,-0.013454888015985489,0.4480835199356079,0.25763460993766785,-0.14622053503990173,0.11920441687107086,-0.05750739574432373,0.004387147258967161,0.025359606370329857,0.1352897584438324,-0.0124130267649889,0.02748861163854599,-0.07934732735157013,0.05946631729602814,0.26248040795326233,-0.037554994225502014,0.02137782983481884,0.32571327686309814,0.03070872463285923,-0.028471365571022034,0.0006131106056272984,0.06145423650741577,-0.11576452851295471,0.023875053972005844,-0.12232895940542221,0.0026249131187796593,0.07414565980434418,-0.008006471209228039,0.09519767016172409,0.1709398627281189,-0.21390917897224426,0.15604932606220245,-0.08439891785383224,-0.007844949141144753,-0.008806684985756874,0.03947607800364494,-0.08871106803417206,-0.04062381014227867,0.18519249558448792,-0.22868525981903076,0.10935955494642258,0.15700748562812805,0.03230675682425499,0.15265288949012756,0.013686036691069603,0.13277290761470795,-0.005513868294656277,-0.06955660879611969,-0.17696145176887512,-0.08193017542362213,0.09195706248283386,-0.018859131261706352,0.0065483590587973595,0.08304756879806519
-0.10266493260860443,0.05601252242922783,0.08297450840473175,-0.09467165172100067,-0.1677730232477188,-0.04707945138216019,-0.09528373181819916,-0.08371607214212418,0.15727116167545319,-0.15770742297172546,0.08760803937911987,-0.11835514008998871,-0.3032989799976349,0.10338606685400009,-0.09628359228372574,0.21386341750621796,-0.18994271755218506,-0.1871034801006317,-0.054204061627388,-0.08872498571872711,0.07887109369039536,0.08019150793552399,-0.020138077437877655,0.14753514528274536,-0.10324642807245255,-0.3660365343093872,-0.0307917520403862,-0.044115100055933,-0.025006037205457687,-0.05040830001235008,0.06673923134803772,0.09343764185905457,-0.18374940752983093,0.0178627148270607,0.02553592063486576,0.0687650740146637,0.03796612471342087,-0.1803273856639862,0.23717758059501648,-0.0015776082873344421,-0.28587043285369873,-0.09346842765808105,0.12644563615322113,0.291482537984848,0.2086106538772583,0.00679783197119832,0.04985527694225311,-0.12092860788106918,0.15756472945213318,-0.39532971382141113,0.0033777374774217606,0.16430702805519104,0.027458392083644867,0.05666694417595863,0.09467945247888565,-0.23849280178546906,0.07339011877775192,0.1142355427145958,-0.18484528362751007,0.0737006887793541,0.06721276789903641,-0.06360230594873428,0.05625423043966293,-0.1374807059764862,0.29842910170555115,0.049459006637334824,-0.11819717288017273,-0.14792659878730774,0.25279635190963745,-0.21617454290390015,-0.08240163326263428,0.09177657961845398,-0.09272468090057373,-0.20495857298374176,-0.3166012763977051,-0.029283298179507256,0.41367682814598083,0.23868528008460999,-0.15936680138111115,0.11657747626304626,-0.054575033485889435,-0.011445237323641777,0.04142264276742935,0.18312834203243256,-0.0026439987123012543,0.004857655614614487,-0.07384857535362244,0.0429193414747715,0.2830381691455841,-0.02137044072151184,0.005426449701189995,0.3284604549407959,0.05020507797598839,-0.05681217461824417,0.02431965246796608,0.09415485709905624,-0.16492873430252075,0.033831749111413956,-0.15260520577430725,0.01093769259750843,0.06843054294586182,-0.009301218204200268,0.07447076588869095,0.18027706444263458,-0.25418826937675476,0.17464548349380493,-0.12014252692461014,-0.054166220128536224,-0.013280589133501053,0.020464222878217697,-0.0723365843296051,-0.03377057611942291,0.1968628466129303,-0.24174180626869202,0.1040763258934021,0.17056062817573547,0.06271430850028992,0.18678706884384155,0.025198128074407578,0.13525758683681488,0.04317032918334007,-0.06781506538391113,-0.201207235455513,-0.0847063735127449,0.04287904500961304,-0.06618858128786087,-0.005181780084967613,0.111332006752491
-0.05786050856113434,0.05802714452147484,0.0626416802406311,-0.0867520421743393,-0.1579551249742508,-0.0035088593140244484,-0.11309122294187546,-0.10279486328363419,0.134155735373497,-0.19990657269954681,0.1003224328160286,-0.13917121291160583,-0.3081079125404358,0.1565532684326172,-0.10169986635446548,0.21316613256931305,-0.17890971899032593,-0.16589462757110596,-0.10497745126485825,-0.10153349488973618,0.07664096355438232,0.10461348295211792,-0.06251320242881775,0.13369044661521912,-0.09639205783605576,-0.32051384449005127,-0.01681334152817726,0.00478091835975647,-0.017782632261514664,-0.061132125556468964,0.09093203395605087,0.07001388818025589,-0.14506472647190094,0.07915979623794556,0.005978926084935665,0.05288078635931015,0.028116682544350624,-0.1650068461894989,0.2101682871580124,0.026103384792804718,-0.2818583846092224,-0.022376755252480507,0.10025344789028168,0.2901550531387329,0.20418845117092133,0.02354639396071434,0.019351810216903687,-0.13073933124542236,0.1525679975748062,-0.3947816789150238,0.03227846324443817,0.14735233783721924,0.03689372539520264,0.031134363263845444,0.09799426794052124,-0.24026966094970703,0.03310761973261833,0.08872412890195847,-0.14256830513477325,0.04788198694586754,0.07979201525449753,-0.05022542178630829,0.04861346259713173,-0.15169502794742584,0.29379335045814514,0.03279850631952286,-0.15961924195289612,-0.11930160969495773,0.21658310294151306,-0.21089033782482147,-0.0924217626452446,0.06738682091236115,-0.08083314448595047,-0.1517661213874817,-0.35101622343063354,-0.03417963534593582,0.4138987362384796,0.16866660118103027,-0.167466938495636,0.119230255484581,-0.021676525473594666,-0.0024661938659846783,0.04151042923331261,0.2235300987958908,0.010989047586917877,-0.03555036336183548,-0.05116397142410278,0.041865188628435135,0.24858278036117554,-0.03226565569639206,-0.005136115476489067,0.3471013903617859,0.054936185479164124,-0.06030891463160515,0.0005216212011873722,0.09869188815355301,-0.17141662538051605,-0.02930818684399128,-0.09293852001428604,0.00794260948896408,0.04279467090964317,0.04535580426454544,0.04281317815184593,0.18438689410686493,-0.23666441440582275,0.23348650336265564,-0.11326234042644501,-0.01509515754878521,0.04374593868851662,0.02530880644917488,-0.055940136313438416,-0.045344773679971695,0.18994343280792236,-0.2621459662914276,0.019357949495315552,0.13244140148162842,0.07550729811191559,0.14269600808620453,0.029542449861764908,0.12375745177268982,0.044507548213005066,-0.00010069645941257477,-0.26113221049308777,-0.07600762695074081,0.009951633401215076,-0.09810104966163635,-0.043186455965042114,0.12713244557380676
-0.07711921632289886,0.1118529811501503,0.08280985802412033,-0.0804729238152504,-0.16514408588409424,-0.002247365191578865,-0.1225113645195961,-0.13704265654087067,0.12918715178966522,-0.1852283924818039,0.08746960014104843,-0.12365421652793884,-0.3302004933357239,0.10527027398347855,-0.09826858341693878,0.21438327431678772,-0.1914760023355484,-0.25172096490859985,-0.09705357998609543,-0.1022319346666336,0.0810161605477333,0.10504920035600662,-0.09011825174093246,0.10331117361783981,-0.1349363774061203,-0.3354722261428833,-0.012072265148162842,-0.01943354308605194,-0.030312610790133476,-0.0810561329126358,0.1001749038696289,0.06626401841640472,-0.16420802474021912,0.0722631961107254,-0.0182501208037138,0.05671653151512146,0.03352336212992668,-0.2287316769361496,0.17490357160568237,0.020330337807536125,-0.29424527287483215,-0.024501105770468712,0.0921483039855957,0.2975461184978485,0.19667431712150574,-0.02416554093360901,0.028243519365787506,-0.12923914194107056,0.16352608799934387,-0.38610315322875977,0.016266673803329468,0.16599330306053162,0.05809931829571724,0.05663486570119858,0.09571139514446259,-0.25869259238243103,0.06246661767363548,0.041457947343587875,-0.18253079056739807,0.02437336929142475,0.059269487857818604,-0.059809114784002304,0.05481221526861191,-0.16504786908626556,0.25453633069992065,0.033817730844020844,-0.12607747316360474,-0.10505983233451843,0.20309831202030182,-0.20216304063796997,-0.0920155718922615,0.055590562522411346,-0.10199686884880066,-0.16792812943458557,-0.36171215772628784,-0.024664392694830894,0.4129142761230469,0.18988364934921265,-0.17374275624752045,0.13166286051273346,-0.0017659938894212246,0.004712560214102268,0.02045244164764881,0.23437368869781494,0.00548885203897953,-0.010100213810801506,-0.06863953918218613,0.0736517459154129,0.24987277388572693,-0.0449419841170311,-0.024218032136559486,0.34399154782295227,0.04984762519598007,-0.06442099809646606,0.02025710977613926,0.09663228690624237,-0.1565486490726471,-0.007603161968290806,-0.052956074476242065,0.024982843548059464,0.0642230212688446,0.03992056846618652,0.03109145537018776,0.17285850644111633,-0.18599125742912292,0.20047006011009216,-0.07686547935009003,-0.00041796453297138214,0.019089896231889725,-0.002372345421463251,-0.041227247565984726,-0.06472670286893845,0.1790698915719986,-0.24697431921958923,0.03922661021351814,0.1473711133003235,0.03897629678249359,0.16364562511444092,0.022424807772040367,0.11763947457075119,0.023792903870344162,-0.022327736020088196,-0.23323538899421692,-0.0833461731672287,0.03002902865409851,-0.0692116767168045,-0.04807383567094803,0.13153454661369324
-0.11962645500898361,0.056023500859737396,0.10063236951828003,-0.12743912637233734,-0.1540987491607666,-0.08440839499235153,-0.11252712458372116,-0.0717405155301094,0.16972623765468597,-0.14110085368156433,0.08266154676675797,-0.0819275751709938,-0.2792734205722809,0.09601857513189316,-0.10823563486337662,0.19820594787597656,-0.17337355017662048,-0.16584600508213043,-0.040356047451496124,-0.05391537398099899,0.1108395904302597,0.09961650520563126,-0.00268479622900486,0.14349882304668427,-0.07772903144359589,-0.37131258845329285,-0.07834047079086304,-0.07434254884719849,-0.008603986352682114,-0.0653805062174797,0.07123742252588272,0.1092635914683342,-0.16092395782470703,-0.029560718685388565,0.009225774556398392,0.06080556660890579,0.027998406440019608,-0.1937370002269745,0.20900887250900269,0.018772713840007782,-0.2770507037639618,-0.11726949363946915,0.08541969209909439,0.33184024691581726,0.19507834315299988,0.009064103476703167,0.08182069659233093,-0.07490909844636917,0.14441941678524017,-0.3393456041812897,-0.054293204098939896,0.13114283978939056,0.05099039152264595,0.06075528264045715,0.09992262721061707,-0.19014187157154083,0.13451585173606873,0.09601913392543793,-0.21543961763381958,0.057888444513082504,0.07228095829486847,-0.09020122140645981,0.043433863669633865,-0.11721692234277725,0.31263625621795654,0.024317855015397072,-0.1204719990491867,-0.11827334016561508,0.2506784200668335,-0.17691096663475037,-0.08314827084541321,0.09652073681354523,-0.14737264811992645,-0.17236070334911346,-0.28841936588287354,-0.0528896301984787,0.42195165157318115,0.22996217012405396,-0.13467659056186676,0.12356370687484741,-0.05388166382908821,0.018865523859858513,0.023171061649918556,0.19336585700511932,-0.02080855518579483,0.06100882962346077,-0.06617645919322968,0.06028968095779419,0.22879263758659363,-0.024320079013705254,-0.010562069714069366,0.2945859134197235,0.05410908907651901,-0.025965312495827675,0.028864115476608276,0.07670264691114426,-0.13815587759017944,0.029285039752721786,-0.12874825298786163,0.02131493389606476,0.10192950814962387,0.012969881296157837,0.07871492952108383,0.18467748165130615,-0.19613508880138397,0.17045119404792786,-0.09914852678775787,-0.01895591989159584,-0.018156426027417183,0.02832183800637722,-0.06753209978342056,-0.047909706830978394,0.16819100081920624,-0.21092943847179413,0.07195577025413513,0.18682904541492462,0.033869653940200806,0.14359526336193085,0.0060742502100765705,0.10836485028266907,0.009068070910871029,-0.06172604858875275,-0.20759764313697815,-0.08610233664512634,0.08119619637727737,-0.048956092447042465,0.02006441354751587,0.07008346170186996
-0.06041209399700165,0.06874758750200272,0.07201454788446426,-0.0831487849354744,-0.1534149944782257,0.011974162422120571,-0.09258565306663513,-0.09600275754928589,0.16613689064979553,-0.11999733746051788,0.08433033525943756,-0.10442797094583511,-0.2971886694431305,0.13622058928012848,-0.11082430183887482,0.2118576020002365,-0.1997966766357422,-0.21445533633232117,-0.04184114187955856,-0.09683690220117569,0.030389348044991493,0.08023339509963989,-0.05779121071100235,0.12619660794734955,-0.16765090823173523,-0.3037486970424652,-0.006654668599367142,-0.037800416350364685,-0.06819630414247513,-0.047969669103622437,0.10778246819972992,0.09647537767887115,-0.19870685040950775,0.09956730902194977,0.014219752512872219,0.04321759194135666,0.003694757353514433,-0.18178513646125793,0.22376123070716858,0.05565487593412399,-0.28074565529823303,-0.04907934367656708,0.07299010455608368,0.29792463779449463,0.22802625596523285,-0.049462586641311646,0.007847728207707405,-0.10717780888080597,0.15584813058376312,-0.44504451751708984,0.03241893649101257,0.1941312849521637,0.0241191815584898,0.050123777240514755,0.04785386472940445,-0.20438989996910095,0.03821348026394844,0.08876392990350723,-0.15474368631839752,0.05079749599099159,0.08399852365255356,-0.051982127130031586,0.04679708927869797,-0.1473257690668106,0.2497207373380661,0.06785471737384796,-0.14924047887325287,-0.1293525993824005,0.16156728565692902,-0.20855054259300232,-0.08538142591714859,0.0750446766614914,-0.07010307908058167,-0.22394578158855438,-0.3308295011520386,0.027593793347477913,0.40458944439888,0.21023441851139069,-0.19450491666793823,0.10007364302873611,-0.04865420609712601,0.013487545773386955,0.03545854613184929,0.18076454102993011,0.0026828963309526443,-0.02683846279978752,-0.08502713590860367,0.02307034470140934,0.2904480993747711,-0.05198395624756813,-0.009200154803693295,0.35766956210136414,0.017550336197018623,-0.06716066598892212,5.705747753381729e-06,0.10964508354663849,-0.14727246761322021,0.01856403239071369,-0.10204991698265076,0.005020268261432648,0.04913778975605965,0.04567544534802437,0.04407227411866188,0.1806318759918213,-0.232672318816185,0.2202351689338684,-0.1000337302684784,-0.04428689926862717,0.024475550279021263,-0.004674182739108801,-0.07464876025915146,-0.06435973942279816,0.20215962827205658,-0.23773500323295593,0.06590376794338226,0.1116175651550293,0.047172654420137405,0.1687086969614029,0.0484173484146595,0.12467077374458313,0.008481992408633232,-0.022310767322778702,-0.18244947493076324,-0.06529251486063004,0.036740031093358994,-0.053322676569223404,-0.04594375193119049,0.09247809648513794
